# B-H curve: nonlinear soft-iron steel (CEFC 2020 C-type model, 100 points)
# Used by experiment_occ_dipole.py; canonical embedded copy in src/radia/em_material.py (STEEL_BH)
# Units: H [A/m], B [T]
# Format: H B
0.0	0.0
13.897999999999998	0.2229571271835096
15.397022492522279	0.25304194976067407
17.0577278482686	0.2838026374322554
18.897554997202146	0.3155157795212298
20.9358238124621	0.3485202293504204
23.193937986757987	0.3832251894838434
25.695609790781383	0.42011451299778446
28.467109073804625	0.4597428539616204
31.53753912120126	0.5027170416108268
34.93914226564521	0.5496537698882344
38.707638461186875	0.6011037202218824
42.88260037554433	0.6574351587756944
47.50786893942297	0.7186804764450606
52.63201371651289	0.7843696461691719
58.30884292847101	0.8534019692432993
64.59796849061857	0.9240275078049042
71.56543199174699	0.9939987370384281
79.28439819139459	1.0608958207059287
87.83592331695178	1.1225437908038622
97.3098062284191	1.1773810916516954
107.80553138882965	1.2246549980276114
119.43331354238931	1.2644031276977774
132.31525507041547	1.2972722404297354
146.58662817837168	1.3242703610326854
162.39729537813994	1.3465369770455082
179.91328318189707	1.3651763859516488
199.31852553282505	1.3811617859934018
220.81679528027655	1.395296380388476
244.63384398165965	1.4082116382785759
271.01977250092096	1.4203853463485685
300.25165729708965	1.4321674033912224
332.63645998131966	1.4438063021143892
368.51425069545013	1.455472840199323
408.2617791605152	1.467279810220523
452.2964308944896	1.4792975992727113
501.08061014318645	1.4915661641520608
555.1265955491027	1.504104021407933
615.0019195471905	1.516914885373821
681.3353279761454	1.5299925057364943
754.8233824866	1.5433241537516178
836.2377750775601	1.5568931082683621
926.4334315704403	1.5706804090858435
1026.357489114597	1.5846660779309893
1137.0592419964125	1.5988299552320755
1259.7011601920506	1.6131522613924285
1395.5710963687877	1.6276139618371972
1546.095809519658	1.642196993384783
1712.8559472419495	1.6568843935787316
1897.6026439872537	1.6716603630156999
2102.2759095799033	1.6865102822746576
2329.0251011001226	1.7014206989498217
2580.230992055355	1.7163792958790096
2858.531775836766	1.7313748484832254
3166.8497660201715	1.746397176853713
3508.422584389948	1.7614370965950803
3886.8370589383494	1.7764863712844814
4306.066888850403	1.791537668602836
4770.514371991301	1.8065845216489596
5285.056633073166	1.8216212965919476
5855.096837939388	1.836643167606646
6486.620931763492	1.8516460999379645
7186.26049696563	1.86662684192921
7961.36239091266	1.8815829269186546
8820.065894661331	1.8965126860443762
9771.388182877332	1.9114152732003407
10825.319012442704	1.9262907036617394
11992.925624068886	1.9411399082496816
13286.46895847859	1.955964805344302
14719.53240753302	1.9707683936075722
16307.164452309438	1.985554868949872
18066.03668595972	2.0003297701154126
20014.61888073496	2.015100158292388
22173.37293754046	2.029874837434083
24564.967754669397	2.0446646235595916
27214.51727203405	2.0594826732656135
30149.844190577373	2.0743448841161194
33401.77213616075	2.0892703825936123
37004.449335916746	2.1042821190326166
40995.70720596579	2.119407593567308
45417.457615996034	2.134679742788179
50316.13300235058	2.15013802369905
55743.17395121128	2.16582973986006
61755.56937195152	2.181811664389346
68416.45493297292	2.1981520256890374
75795.77604415175	2.214932933934056
83971.02234781881	2.232253338400914
93028.04143110212	2.250232615267653
103061.94030435846	2.269014888096756
114178.0841120446	2.2887741705392406
126493.2025634085	2.3097203784170244
140136.6157015382	2.3321061615696594
155251.5918824676	2.3562343141417332
171996.8522243663	2.3824651710624027
190548.23732490995	2.411222791989396
211100.5537488928	2.4429977389434563
233869.6196758966	2.4783427136249934
259094.53118919348	2.5178551147303274
287040.1730039954	2.562137785544317
318000.0	2.6117264844766948
